country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,BETA,MU050,BHQ4,Q4Q4,BHQ1,BHQ2,BHQ3,Q4BH,Q4child
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1960,mom,daughter,342,0.92907977,0.05257136,0.016474932,0,0.001873945,0.69650465,0.19847555,0.056906924,0.003307742,0.044805117,0.66649663,4.2999115,2.2707179,4.2670531,0.64751494,0.27348414,0.63731164,3.6439915,0.2748456,0.2712867,0.35016081,0.1527319,,0,0.33669782,0.6327107,36.344826,0.1024529,0.25725433,0.42559999,0.25535473,0.21659237,0.53281999,0.1448565
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1960,mom,son,318,0.91288078,0.063780442,0.016749747,0.002646757,0.003942281,0.40556669,0.28675035,0.13538204,0.02246771,0.14983322,0.74463242,7.8408689,2.4574227,4.4622464,0.64161927,0.58093339,0.90705043,7.1164069,0.58258545,0.58415204,0.60811198,0.23580228,1,0,0.18915439,0.34347102,57.585869,0.31795526,0.47204205,0.093424112,0.26698843,0.32163221,0.31564724,0.36243463
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,avg,all,778,0.65858203,0.24808761,0.059088103,0.022157174,0.012085062,0.60298508,0.24706727,0.075604267,0.012479751,0.061863597,2.0831606,5.7996836,3.4121449,4.1711259,0.35271475,0.26113936,0.74494463,3.7578604,0.27006853,0.29307735,0.16650914,0.235396,0.4400396,0,0.46963325,0.57409614,42.013538,0.16226953,0.4759188,0.32277092,0.2751503,0.23980924,0.27278456,0.25077939
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,avg,daughter,413,0.64092392,0.25673902,0.063477218,0.024515174,0.014344642,0.67597586,0.22032979,0.068232536,0,0.035461839,2.2427595,4.9209418,3.5516155,3.9332082,0.51770169,0.18717198,0.64735115,2.7125928,0.19883171,0.21016942,0.147756,0.1079694,0.20379765,0,0.56106991,0.62135237,33.244576,0.088116661,0.46393707,0.43460152,0.27076471,0.20651713,0.30991393,0.19315106
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,avg,son,365,0.6770398,0.23904443,0.054500233,0.019692397,0.00972316,0.52668917,0.2750155,0.083309807,0.025524622,0.089460902,1.9163344,6.7182169,3.2562902,4.2196097,0.54217076,0.33809534,0.84696859,4.8453617,0.34453115,0.37511668,0.18756248,0.39053231,0.74745613,0,0.42183372,0.54662621,50.698315,0.23484616,0.51304018,0.21344584,0.27923241,0.27247557,0.22785172,0.31101727
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,dad,all,869,0.66743577,0.20142925,0.080866128,0.014497374,0.035771474,0.59574032,0.250301,0.077711605,0.011266622,0.064980485,3.12992,5.8762488,4.6760859,4.1779265,0.35271475,0.26652324,0.64302528,3.0185897,0.27345073,0.30008927,0.18192887,0.18736748,0.33809626,0,0.39323786,0.35134488,42.973164,0.16668661,0.46211472,0.3133603,0.27839836,0.24155474,0.28736722,0.25080803
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,dad,daughter,460,0.65363795,0.20252204,0.092947379,0.015734538,0.035158116,0.67753983,0.21822087,0.067807592,0,0.03643173,3.3032825,4.9580889,4.7649388,3.9070013,0.51770169,0.18329418,0.54951519,1.8951495,0.19062795,0.2042482,0.17173621,0.030127907,0.36638117,0,0.48582369,0.39835009,33.853317,0.078284204,0.42985654,0.42154515,0.27756289,0.22260776,0.33180341,0.18311606
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,dad,son,409,0.6820572,0.20027123,0.068063788,0.013186367,0.036421441,0.50905848,0.28429586,0.088206761,0.023205711,0.095233217,2.9462104,6.8492107,4.5785351,4.239572,0.54217076,0.3548356,0.74154925,4.2106452,0.3612169,0.39741901,0.19285131,0.41490886,0.30233097,0,0.34028938,0.31509668,51.346867,0.25468287,0.50128555,0.2056209,0.27943632,0.2602599,0.23415649,0.32254028
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,max,all,778,0.65858203,0.20946988,0.076805301,0.013266308,0.041876446,0.60298508,0.24706727,0.075604267,0.012479751,0.061863597,3.2031276,5.7996836,4.7250514,4.1711259,0.35271475,0.25728285,0.62533253,2.9033229,0.26558656,0.29307735,0.16099222,0.20723245,0.29048982,0,0.41302657,0.36460677,41.981754,0.16165656,0.47907338,0.32248479,0.2739549,0.24190374,0.27467123,0.25092694
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,max,daughter,413,0.64092392,0.21256293,0.092864022,0.013565809,0.040083308,0.67597586,0.22032979,0.068232536,0,0.035461839,3.395242,4.9209418,4.8213401,3.9332082,0.51770169,0.18390997,0.52871799,1.8031194,0.19206953,0.21016942,0.14665093,0.062823191,0.35597414,0,0.49913031,0.40718624,33.248928,0.083785668,0.44570148,0.43237859,0.26971629,0.21411945,0.31028926,0.19249123
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,max,son,365,0.6770398,0.20623679,0.060019404,0.012953245,0.043750782,0.52668917,0.2750155,0.083309807,0.025524622,0.089460902,3.0023141,6.7182169,4.6200643,4.2196097,0.54217076,0.33427244,0.72537124,4.0577574,0.34243265,0.37511668,0.17644274,0.44078499,0.21880315,0,0.36616626,0.33442798,50.698315,0.23867242,0.52248055,0.21405493,0.27794063,0.26933202,0.23111497,0.31200874
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,mom,all,1071,0.86811411,0.093065403,0.018617826,0.000383377,0.01981928,0.58138233,0.25167462,0.076861456,0.014040125,0.076041453,1.2479942,6.005475,3.2431099,4.3357139,0.35271475,0.36774296,0.78100103,4.8851371,0.37409532,0.36649618,0.35659572,0.46857995,1,0,0.40954685,0.5475232,44.822773,0.19094114,0.42426103,0.28806734,0.27011052,0.25088102,0.33050942,0.25070065
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,mom,daughter,573,0.85568064,0.099617198,0.021545714,0.000730261,0.022426192,0.6508612,0.22560591,0.064437032,0.001342301,0.057753563,1.3961918,5.1528072,3.4093199,4.2256966,0.51770169,0.28754547,0.69976729,3.8796647,0.29833373,0.28074157,0.33318835,0.32258132,1,0,0.49026045,0.60765541,36.663277,0.11869428,0.39967215,0.38995421,0.27098346,0.22036807,0.35359624,0.19365381
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1970,mom,son,498,0.88185561,0.085824355,0.015381915,0,0.016938116,0.50459415,0.28048584,0.090592958,0.02807379,0.096253276,1.0842057,6.9478459,3.0438445,4.2640142,0.54217076,0.45588261,0.87068713,5.9901838,0.45782718,0.45845929,0.38662314,0.69459695,,0,0.35617161,0.49894822,53.900486,0.26735845,0.47553989,0.17999578,0.26942691,0.28321886,0.30010113,0.31374902
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,avg,all,1020,0.50619841,0.33653268,0.099154964,0.040955089,0.017158866,0.41180205,0.2948989,0.13171221,0.037250213,0.12433662,3.5176849,7.7324619,4.0432663,4.5135913,0.34415218,0.39881006,0.80470616,4.2892613,0.40535581,0.43473125,0.32663894,0.35379854,0.65684414,0,0.54658908,0.61017001,38.15274,0.10270444,0.56690127,0.3758876,0.28717583,0.23423213,0.20272563,0.25048456
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,avg,daughter,538,0.51533091,0.34089342,0.098919779,0.034825988,0.010029894,0.49064767,0.2878195,0.10156433,0.016947959,0.10302052,3.2656746,6.8814473,3.9139078,4.4315038,0.47719592,0.30519584,0.75658256,3.6705627,0.3086876,0.34458682,0.21490984,0.33298361,0.5271495,0,0.54507893,0.61716312,33.474178,0.083118334,0.48388672,0.44990802,0.28611183,0.18086183,0.22088701,0.18755297
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,avg,son,482,0.49522391,0.33129245,0.09943758,0.048320375,0.025725683,0.31705406,0.30340612,0.16794062,0.061647236,0.14995198,3.8205235,8.7551184,4.1775646,4.4021425,0.44573349,0.51311767,0.86244285,5.044723,0.52152109,0.54745519,0.46479374,0.37868139,0.76917207,0,0.54670835,0.57609838,44.541019,0.1279123,0.64836758,0.280774,0.28853399,0.3027797,0.16059841,0.32610884
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,dad,all,1147,0.55178505,0.24328005,0.11071943,0.029999826,0.06421566,0.40546653,0.29725024,0.12746817,0.034844641,0.13497041,4.6438537,7.804512,5.1601367,4.5688071,0.34415218,0.4124659,0.65525293,3.5570059,0.42339978,0.47666934,0.31560117,0.32991412,0.32176009,0,0.46268031,0.40965912,38.894314,0.1066185,0.51813817,0.36017403,0.29011178,0.2430957,0.2468659,0.25043297
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,dad,daughter,604,0.5593974,0.24329035,0.11665574,0.028520763,0.052135732,0.48188353,0.2897388,0.096415542,0.017522711,0.11443941,4.3812776,6.9636016,5.0897446,4.5136151,0.47719592,0.33065471,0.59657824,2.9275265,0.34052891,0.38542277,0.23607013,0.28251523,0.26018578,0,0.43811145,0.38851976,34.424526,0.079227947,0.42740452,0.42880282,0.29037595,0.20159329,0.32300892,0.19237356
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,dad,son,543,0.54256284,0.24326757,0.10352773,0.031791676,0.078850187,0.31288931,0.30635017,0.16508764,0.055829715,0.15984319,4.9619584,8.8232536,5.2313871,4.4298458,0.44573349,0.51445246,0.72667658,4.3417206,0.52379572,0.59064215,0.41196004,0.39461827,0.38868096,0,0.49011415,0.41501996,45.11348,0.14407429,0.63307357,0.26631188,0.28973672,0.29987711,0.15955625,0.32077047
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,max,all,1020,0.50619841,0.28415257,0.1106763,0.030194568,0.068778187,0.41180205,0.2948989,0.13171221,0.037250213,0.12433662,5.0426559,7.7324619,5.1408358,4.5135913,0.34415218,0.37917182,0.62397158,3.048548,0.39483696,0.43473125,0.34316143,0.25383404,0.24604456,0,0.49969161,0.43872318,38.547676,0.10689016,0.53030193,0.37556502,0.28918138,0.22836342,0.22032064,0.25055483
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,max,daughter,538,0.51533091,0.28111708,0.11640932,0.032162599,0.054980047,0.49064767,0.2878195,0.10156433,0.016947959,0.10302052,4.7928891,6.8814473,5.0976272,4.4315038,0.47719592,0.29278782,0.56152368,2.3679914,0.30827352,0.34458682,0.24154368,0.21660018,0.18648189,0,0.48439106,0.42109415,34.075302,0.088797785,0.44112781,0.44618854,0.29005709,0.17495659,0.27298903,0.18792748
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,max,son,482,0.49522391,0.28780025,0.10378698,0.027829604,0.085359268,0.31705406,0.30340612,0.16794062,0.061647236,0.14995198,5.3427982,8.7551184,5.1818399,4.4021425,0.44573349,0.48642653,0.69923568,3.8935294,0.49885941,0.54745519,0.46243885,0.30401924,0.32876462,0,0.51904345,0.44094443,44.144367,0.13009526,0.62767673,0.28498375,0.28805897,0.29686201,0.15763867,0.32581347
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,mom,all,1383,0.75894386,0.15923478,0.051896166,0.010149637,0.019775581,0.40826747,0.29037449,0.13424826,0.040228751,0.12688103,2.5015299,7.7656631,4.0697465,4.5176668,0.34415218,0.51398766,0.81619823,5.3917279,0.51698589,0.51519954,0.52392411,0.49563414,0.36131844,0,0.46624982,0.51756573,41.824841,0.13515447,0.52501118,0.32295814,0.2897211,0.2521663,0.239057,0.25044262
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,mom,daughter,747,0.76296622,0.15901835,0.051028818,0.009963379,0.017023215,0.48443165,0.28099385,0.10291966,0.026307415,0.10534744,2.3113065,6.9550953,4.0058317,4.4726009,0.47719592,0.43023974,0.76122212,4.759583,0.43145278,0.43136457,0.44774374,0.42624456,0.085195333,0,0.44199494,0.49349725,37.239868,0.10069683,0.43699831,0.39042813,0.29557759,0.21329746,0.30573738,0.19344366
Uganda,UGA,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,No,LSMS-ISA,2014,Retrospective question,1980,mom,son,636,0.75387102,0.15950772,0.052990023,0.010384535,0.023246715,0.31221336,0.30220485,0.17375818,0.057785582,0.15403803,2.7414296,8.7879076,4.1397519,4.3677325,0.44573349,0.62027895,0.88550454,6.1940341,0.62485564,0.62220329,0.61970389,0.57990575,0.69542706,0,0.49609771,0.52341831,48.343559,0.18450576,0.62724894,0.22611542,0.28141978,0.30795905,0.16161335,0.32232663
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,avg,all,517,0.15956964,0.35481331,0.16329502,0.21979788,0.10252418,0.009501341,0.051333606,0.096862286,0.33024219,0.51206058,5.438735,12.296097,4.4300323,3.1405497,0.60104018,0.86549437,0.93220866,7.5650892,0.85603821,0.95206159,0.93765211,0.89304131,0.66570032,0,0.37984815,0.26928291,40.35519,0.12429281,0.42379439,0.3583459,0.29788372,0.21947761,0.26474831,0.25130662
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,avg,daughter,349,0.1619792,0.34379652,0.17373474,0.22162855,0.098860994,0.01049149,0.055240832,0.090162471,0.37149382,0.47261137,5.4150238,12.102112,4.3704329,3.1620979,0.71749967,0.84046394,0.92730111,7.3592954,0.82838368,0.95376509,0.92206341,0.8865853,0.59492296,0,0.38053986,0.27532843,36.264664,0.096333921,0.41044727,0.37103647,0.2706506,0.26197901,0.35484022,0.22932638
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,avg,son,168,0.15569144,0.37254474,0.14649238,0.21685141,0.10842003,0.007907706,0.04504497,0.10764556,0.26384819,0.5755536,5.4768977,12.608314,4.536356,3.0886137,0.88817096,0.90621239,0.94010723,7.8998632,0.9005478,0.94920909,0.96080577,0.90536445,0.78212523,0,0.38085803,0.25931019,38.695782,0.16732563,0.48431405,0.33881363,0.33984703,0.15401371,0.15832096,0.28668359
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,dad,all,539,0.22789299,0.35129884,0.14018528,0.15937498,0.12124792,0.009585581,0.049814094,0.096739717,0.33453935,0.50932127,5.5891623,12.307939,4.907824,3.1430357,0.60104018,0.89225388,0.89448398,7.6844921,0.87848902,0.96195579,0.94284755,0.91410148,0.66184872,0,0.36831436,0.2358734,39.475948,0.13942832,0.48389423,0.34543791,0.30274642,0.21238735,0.22287874,0.2511656
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,dad,daughter,362,0.22375353,0.36334452,0.12826951,0.15946272,0.12516972,0.010939286,0.054479308,0.092503704,0.36277068,0.479307,5.5444975,12.104192,4.851326,3.1740685,0.71749967,0.87474579,0.89900738,7.5228662,0.85719872,0.9578048,0.94189119,0.88803804,0.59451336,0,0.37962651,0.24837755,38.226559,0.10558111,0.45423368,0.36333674,0.28916651,0.24191564,0.27626374,0.22834398
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,dad,son,177,0.23440078,0.33236146,0.15891838,0.15923704,0.11508236,0.007457384,0.04247978,0.10339927,0.29015607,0.55650747,5.6593814,12.628256,5.0074377,3.074513,0.88817096,0.91946495,0.88737249,7.9356923,0.91196007,0.96818531,0.94449127,0.94717407,0.76785851,0,0.35174671,0.21596871,40.236794,0.19276302,0.53189909,0.31780943,0.32331297,0.16611457,0.13631037,0.28704408
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,max,all,517,0.15956964,0.34115171,0.12576213,0.20568955,0.16782697,0.009501341,0.051333606,0.096862286,0.33024219,0.51206058,6.5720944,12.296097,5.0271988,3.1405497,0.60104018,0.84728885,0.85309732,6.9335485,0.83331734,0.95206159,0.93803358,0.84413409,0.61743027,0,0.37248716,0.23269707,40.345486,0.12422471,0.45954978,0.35827062,0.29952648,0.21797821,0.24829288,0.251775
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,max,daughter,349,0.1619792,0.33055493,0.11583886,0.21243119,0.17919582,0.01049149,0.055240832,0.090162471,0.37149382,0.47261137,6.6644359,12.102112,5.0626831,3.1620979,0.71749967,0.81405294,0.8399052,6.7191195,0.79300612,0.95376509,0.92375755,0.80000204,0.54447752,0,0.36600506,0.22860286,39.536007,0.096338533,0.45485151,0.37018794,0.26877204,0.26470149,0.27686509,0.22979566
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,max,son,168,0.15569144,0.35820717,0.14173354,0.19483896,0.14952891,0.007907706,0.04504497,0.10764556,0.26384819,0.5755536,6.4234719,12.608314,4.9798508,3.0886137,0.88817096,0.89891577,0.87432986,7.2666306,0.89819771,0.94920909,0.95923698,0.90218699,0.74544859,0,0.39166418,0.24291879,38.688423,0.1671731,0.51117933,0.33990896,0.34689653,0.14602143,0.14376251,0.2871505
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,mom,all,576,0.24832939,0.34079313,0.14426041,0.16811948,0.098497599,0.008555054,0.058508646,0.099446617,0.33841532,0.49507436,5.2825761,12.234515,4.6644449,3.2356014,0.60104018,0.88740396,0.90838671,7.6934862,0.86991507,0.96879423,0.94123709,0.92729694,0.6238265,0,0.33615726,0.23318337,40.441196,0.16769423,0.37948728,0.34887394,0.26356772,0.22270814,0.31455716,0.2515327
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,mom,daughter,392,0.25723547,0.33998537,0.12760377,0.17539941,0.099775977,0.009355258,0.059597906,0.09583126,0.37609127,0.4591243,5.2276621,12.072636,4.6861987,3.226352,0.71749967,0.86844617,0.899984,7.6138458,0.84843576,0.96866089,0.94669014,0.88956857,0.5544436,0,0.32329983,0.22258532,41.911617,0.15020522,0.35084492,0.36283183,0.22675727,0.26020569,0.40648818,0.23192023
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1940,mom,son,184,0.23362413,0.34212682,0.17176296,0.15609927,0.096386813,0.0072338,0.056710113,0.1054161,0.27620685,0.55443311,5.3732471,12.501801,4.6386724,3.2412732,0.88817096,0.9185887,0.92226088,7.8244915,0.90538061,0.96903658,0.93228966,0.97357637,0.75255221,0,0.35695156,0.24941999,40.100658,0.19814095,0.47467577,0.31668791,0.32668346,0.15848769,0.14963433,0.28391576
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,avg,all,621,0.0765284,0.22131109,0.2776787,0.26036841,0.16411342,0,0.003010917,0.046525974,0.40015286,0.55031025,7.3288317,12.525835,4.2891521,2.5466602,0.55148983,0.83694625,0.88340938,6.0631709,0.83617473,1,0.99350816,0.94600385,0.53963631,0,0.38152516,0.22652842,42.283867,0.16291916,0.43774793,0.32567647,0.27577463,0.23562971,0.22480485,0.25164908
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,avg,daughter,417,0.062661737,0.22528826,0.29189572,0.24570796,0.17444633,0,0.002846593,0.044590827,0.37324253,0.57932007,7.3618503,12.622462,4.1550703,2.3459857,0.54750347,0.85692561,0.88633913,6.2029233,0.85535914,1,0.99824417,0.94171584,0.5901348,0,0.34773588,0.19633442,41.479721,0.15419918,0.45075738,0.32679492,0.25913343,0.25987247,0.16913681,0.26420054
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,avg,son,204,0.10142375,0.21417071,0.25215432,0.28668883,0.14556238,0,0.003305934,0.050000221,0.44846603,0.4982278,7.2695522,12.352356,4.5294762,2.86988,0.8275001,0.80228913,0.87814945,5.8207493,0.80173218,1,0.98456401,0.95491558,0.46193424,0,0.42856118,0.27153671,40.311806,0.13719247,0.43638793,0.32350355,0.30652303,0.19114234,0.31151691,0.22911501
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,dad,all,632,0.11413313,0.2435061,0.22730914,0.23273355,0.18231808,0,0.002950778,0.052784327,0.4010095,0.54325539,7.607542,12.515706,4.7982764,2.5487199,0.55148983,0.8267374,0.80932546,6.1101856,0.82398736,1,0.99421775,0.89989847,0.49508074,0,0.35851526,0.19043401,42.500275,0.15196674,0.43095395,0.31718099,0.28181553,0.24903677,0.23794265,0.25130743
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,dad,daughter,424,0.094580173,0.25471449,0.24488921,0.22146164,0.18435447,0,0.002788197,0.054861069,0.37375823,0.56859249,7.6261921,12.6007,4.5886202,2.3529902,0.54750347,0.83153743,0.81825823,6.1360626,0.8272323,1,0.99847889,0.86824101,0.52699739,0,0.30704582,0.15744947,44.240337,0.16298658,0.44961253,0.29508889,0.26296902,0.27895552,0.21072173,0.26333162
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,dad,son,208,0.1492915,0.22335218,0.19569825,0.25300169,0.1786564,0,0.003243115,0.049050122,0.45001027,0.49769649,7.574007,12.362877,5.1648841,2.8668776,0.8275001,0.81816638,0.79326326,6.0639777,0.81815267,1,0.98547983,0.97113031,0.44484547,0,0.42710698,0.2370747,39.005882,0.13201353,0.43726569,0.35740355,0.31619897,0.19438393,0.28993821,0.22968665
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,max,all,621,0.0765284,0.19734508,0.23539415,0.25420675,0.23652562,0,0.003010917,0.046525974,0.40015286,0.55031025,8.5155458,12.525835,4.6494331,2.5466602,0.55148983,0.80054945,0.77187842,5.3780107,0.80450928,1,0.99271977,0.9095608,0.49037611,0,0.38597533,0.21141243,41.479027,0.14041026,0.46282443,0.34010178,0.27137917,0.24810879,0.23911291,0.25123677
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,max,daughter,417,0.062661737,0.19845583,0.2608344,0.24507181,0.23297623,0,0.002846593,0.044590827,0.37324253,0.57932007,8.5358429,12.622462,4.4583941,2.3459857,0.54750347,0.81292951,0.78407758,5.3782463,0.82040989,1,0.99800676,0.89719677,0.52553773,0,0.3335456,0.17551009,42.433086,0.14414574,0.49621147,0.32804585,0.26073328,0.26707512,0.1766981,0.26454315
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,max,son,204,0.10142375,0.1953509,0.1897203,0.27060705,0.24289799,0,0.003305934,0.050000221,0.44846603,0.4982278,8.4791059,12.352356,4.9848819,2.86988,0.8275001,0.77803171,0.74997675,5.3775826,0.77596223,1,0.98307693,0.94007897,0.43320599,0,0.4563393,0.26272216,39.540043,0.13321336,0.44554228,0.36321512,0.29179102,0.21178052,0.35006517,0.22734734
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,mom,all,658,0.13174187,0.25978914,0.23629493,0.21373296,0.15844111,0,0.003408715,0.047425393,0.40249351,0.5466724,7.0884385,12.497427,4.6352277,2.6027267,0.55148983,0.85841745,0.8693924,6.3596931,0.85697138,1,0.99908149,0.91609931,0.53640223,0,0.3303012,0.18546741,41.234653,0.17028101,0.4678559,0.33227926,0.26158419,0.23585552,0.25289965,0.25108024
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,mom,daughter,447,0.10785678,0.28315678,0.23460405,0.22292753,0.15145487,0,0.003518235,0.042895671,0.37966141,0.57392466,7.1495953,12.602398,4.5317688,2.4485202,0.54750347,0.86842185,0.87099558,6.3869395,0.8699764,1,0.99870974,0.89782441,0.60833091,0,0.30431098,0.16441959,41.912308,0.16985127,0.48628715,0.3259905,0.24681674,0.25734147,0.18660778,0.26385227
Ukraine,UKR,Europe & Central Asia,Europe & Central Asia,Developing economies,Middle income,Lower middle income,No,ESS,2012,Retrospective question,1950,mom,son,211,0.17671709,0.21578823,0.23947883,0.19641975,0.17159612,0,0.003202492,0.055954777,0.44548598,0.49535677,6.9732814,12.299767,4.8325896,2.866287,0.8275001,0.83912122,0.86637366,6.3071413,0.83248317,1,1,0.94981015,0.38268337,0,0.36935398,0.21906982,41.635273,0.13543545,0.43391314,0.34432384,0.2894192,0.19515841,0.37810791,0.22703071
